,Date/Time (PST),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")",Total Snow Depth Dayly Difference,Snow instability labels
998,2019-02-23 14:00:00,27.09,80.7,117.2,0.9390000000000001,-0.7999999999999972,0
999,2019-02-23 15:00:00,26.96,85.1,116.8,2.013,-0.4000000000000057,0
1000,2019-02-23 16:00:00,23.52,88.7,116.7,2.148,-0.09999999999999432,0
1001,2019-02-23 17:00:00,21.83,90.7,116.9,1.996,0.20000000000000284,0
1002,2019-02-23 18:00:00,20.37,91.5,117.3,2.662,0.3999999999999915,0
1003,2019-02-23 19:00:00,19.53,90.7,117.9,2.92,0.6000000000000085,0
1004,2019-02-23 20:00:00,19.17,91.6,117.7,2.9160000000000004,-0.20000000000000284,0
1005,2019-02-23 21:00:00,18.92,91.8,117.2,2.915,-0.5,0
1006,2019-02-23 22:00:00,18.18,90.5,117.1,3.05,-0.10000000000000853,0
1007,2019-02-23 23:00:00,17.33,91.2,116.1,2.912,-1.0,0
1008,2019-02-24 00:00:00,17.09,90.8,116.0,2.7739999999999996,-0.09999999999999432,0
1009,2019-02-24 01:00:00,16.6,90.4,116.4,2.909,0.4000000000000057,0
1010,2019-02-24 02:00:00,16.23,90.5,114.9,3.043,-1.5,0
1011,2019-02-24 03:00:00,15.98,90.2,114.5,3.043,-0.4000000000000057,0
1012,2019-02-24 04:00:00,15.61,89.7,116.0,3.043,1.5,0
1013,2019-02-24 05:00:00,15.49,90.0,116.7,3.043,0.7000000000000028,0
1014,2019-02-24 06:00:00,15.49,90.1,115.9,3.043,-0.7999999999999972,0
1015,2019-02-24 07:00:00,15.49,90.0,115.9,3.043,0.0,0
1016,2019-02-24 08:00:00,16.1,89.7,116.4,3.043,0.5,0
1017,2019-02-24 09:00:00,17.58,88.2,116.3,3.043,-0.10000000000000853,0
1018,2019-02-24 10:00:00,19.78,84.7,115.5,2.9810000000000003,-0.7999999999999972,0
1019,2019-02-24 11:00:00,20.39,84.4,114.3,2.853,-1.2000000000000028,0
1020,2019-02-24 12:00:00,23.32,79.99,114.7,2.7969999999999997,0.4000000000000057,0
1021,2019-02-24 13:00:00,23.06,80.4,114.9,2.803,0.20000000000000284,0
1022,2019-02-24 14:00:00,22.56,81.1,114.6,2.741,-0.30000000000001137,0
1023,2019-02-24 15:00:00,20.37,84.1,114.6,2.7969999999999997,0.0,0
1024,2019-02-24 16:00:00,20.61,84.5,114.2,2.7969999999999997,-0.3999999999999915,0
1025,2019-02-24 17:00:00,19.63,81.6,114.4,2.7969999999999997,0.20000000000000284,0
1026,2019-02-24 18:00:00,16.59,87.1,114.5,2.9139999999999997,0.09999999999999432,0
1027,2019-02-24 19:00:00,14.87,88.2,113.8,2.7739999999999996,-0.7000000000000028,0
1028,2019-02-24 20:00:00,14.27,88.8,114.4,2.7689999999999997,0.6000000000000085,0
1029,2019-02-24 21:00:00,13.66,87.8,114.3,2.897,-0.10000000000000853,0
1030,2019-02-24 22:00:00,13.66,87.9,114.2,2.897,-0.09999999999999432,0
1031,2019-02-24 23:00:00,13.66,87.1,114.1,2.763,-0.10000000000000853,0
1032,2019-02-25 00:00:00,13.66,87.1,113.9,2.762,-0.19999999999998863,0
1033,2019-02-25 01:00:00,13.54,87.3,114.2,2.695,0.29999999999999716,0
1034,2019-02-25 02:00:00,13.17,87.9,113.9,2.628,-0.29999999999999716,0
1035,2019-02-25 03:00:00,13.42,88.8,113.9,2.628,0.0,0
1036,2019-02-25 04:00:00,13.54,88.6,113.9,2.628,0.0,0
1037,2019-02-25 05:00:00,13.54,88.5,114.2,2.628,0.29999999999999716,0
1038,2019-02-25 06:00:00,13.17,88.5,114.1,2.628,-0.10000000000000853,0
1039,2019-02-25 07:00:00,13.54,87.9,114.1,2.494,0.0,0
1040,2019-02-25 08:00:00,13.66,86.5,113.8,2.628,-0.29999999999999716,0
1041,2019-02-25 09:00:00,15.01,82.9,113.8,2.7,0.0,0
1042,2019-02-25 10:00:00,16.47,78.26,113.7,2.639,-0.09999999999999432,0
1043,2019-02-25 11:00:00,17.82,73.95,113.4,2.642,-0.29999999999999716,0
1044,2019-02-25 12:00:00,17.69,74.83,113.5,2.645,0.09999999999999432,0
1045,2019-02-25 13:00:00,17.2,76.61,113.3,2.511,-0.20000000000000284,0
1046,2019-02-25 14:00:00,19.28,72.22,113.2,2.516,-0.09999999999999432,0
1047,2019-02-25 15:00:00,20.87,70.98,113.2,2.524,0.0,0
1048,2019-02-25 16:00:00,18.9,71.67,113.2,2.656,0.0,0
1049,2019-02-25 17:00:00,16.82,81.5,113.3,2.6510000000000002,0.09999999999999432,0
1050,2019-02-25 18:00:00,15.36,84.8,113.3,2.642,0.0,0
1051,2019-02-25 19:00:00,13.77,85.7,113.3,2.7739999999999996,0.0,0
1052,2019-02-25 20:00:00,13.53,87.4,113.2,2.7680000000000002,-0.09999999999999432,0
1053,2019-02-25 21:00:00,13.54,88.1,111.0,2.763,-2.200000000000003,0
1054,2019-02-25 22:00:00,12.55,86.7,112.9,2.897,1.9000000000000057,0
1055,2019-02-25 23:00:00,11.08,88.0,112.9,2.897,0.0,0
1056,2019-02-26 00:00:00,11.7,87.8,112.8,2.892,-0.10000000000000853,0
1057,2019-02-26 01:00:00,11.7,88.9,113.1,2.892,0.29999999999999716,0
1058,2019-02-26 02:00:00,10.59,87.2,112.8,2.892,-0.29999999999999716,0
1059,2019-02-26 03:00:00,10.6,89.6,112.5,2.89,-0.29999999999999716,0
1060,2019-02-26 04:00:00,10.72,89.0,112.7,2.891,0.20000000000000284,0
1061,2019-02-26 05:00:00,10.96,89.0,112.5,2.7569999999999997,-0.20000000000000284,0
1062,2019-02-26 06:00:00,11.09,86.4,112.3,2.7569999999999997,-0.20000000000000284,0
1063,2019-02-26 07:00:00,9.98,86.0,112.4,2.7569999999999997,0.10000000000000853,0
1064,2019-02-26 08:00:00,10.23,85.4,112.4,2.755,0.0,0
1065,2019-02-26 09:00:00,12.07,84.2,112.3,2.892,-0.10000000000000853,0
1066,2019-02-26 10:00:00,13.29,80.1,112.1,2.897,-0.20000000000000284,0
1067,2019-02-26 11:00:00,12.54,81.5,112.0,2.7739999999999996,-0.09999999999999432,0
1068,2019-02-26 12:00:00,13.03,79.29,112.0,2.7739999999999996,0.0,0
1069,2019-02-26 13:00:00,11.92,80.9,112.2,3.043,0.20000000000000284,0
1070,2019-02-26 14:00:00,11.92,79.7,112.1,3.043,-0.10000000000000853,0
1071,2019-02-26 15:00:00,10.81,79.77,112.2,3.043,0.10000000000000853,0
1072,2019-02-26 16:00:00,10.46,78.7,112.3,3.032,0.09999999999999432,0
1073,2019-02-26 17:00:00,8.99,79.06,112.2,3.161,-0.09999999999999432,0
1074,2019-02-26 18:00:00,7.77,80.8,112.3,3.0210000000000004,0.09999999999999432,0
1075,2019-02-26 19:00:00,7.401,81.3,112.2,3.0210000000000004,-0.09999999999999432,0
1076,2019-02-26 20:00:00,8.51,80.6,112.2,3.155,0.0,0
1077,2019-02-26 21:00:00,8.76,81.8,112.2,3.155,0.0,0
1078,2019-02-26 22:00:00,8.63,79.62,112.2,3.155,0.0,0
1079,2019-02-26 23:00:00,8.26,77.22,112.0,3.155,-0.20000000000000284,0
1080,2019-02-27 00:00:00,8.02,76.27,111.9,3.155,-0.09999999999999432,0
1081,2019-02-27 01:00:00,9.0,76.95,111.9,3.155,0.0,0
1082,2019-02-27 02:00:00,9.0,75.58,111.9,3.155,0.0,0
1083,2019-02-27 03:00:00,9.86,75.24,111.9,3.155,0.0,0
1084,2019-02-27 04:00:00,9.37,77.02,111.8,3.155,-0.10000000000000853,0
1085,2019-02-27 05:00:00,9.99,78.25,111.5,3.155,-0.29999999999999716,0
1086,2019-02-27 06:00:00,10.47,74.89,111.5,3.158,0.0,0
1087,2019-02-27 07:00:00,11.21,72.56,111.5,3.161,0.0,0
1088,2019-02-27 08:00:00,11.7,74.2,111.4,3.093,-0.09999999999999432,0
1089,2019-02-27 09:00:00,14.4,75.62,111.1,3.032,-0.30000000000001137,0
1090,2019-02-27 10:00:00,15.13,78.96,109.9,3.0380000000000003,-1.1999999999999886,0
1091,2019-02-27 11:00:00,16.97,77.72,109.4,2.9760000000000004,-0.5,0
1092,2019-02-27 12:00:00,19.04,75.64,109.6,2.92,0.19999999999998863,0
1093,2019-02-27 13:00:00,19.26,76.43,109.2,2.931,-0.3999999999999915,0
1094,2019-02-27 14:00:00,19.51,76.91,109.7,2.931,0.5,0
1095,2019-02-27 15:00:00,19.02,79.24,109.7,2.931,0.0,0
1096,2019-02-27 16:00:00,18.04,83.2,109.9,2.926,0.20000000000000284,0
1097,2019-02-27 17:00:00,16.83,86.6,110.4,2.784,0.5,0
1098,2019-02-27 18:00:00,15.97,90.1,110.2,2.9139999999999997,-0.20000000000000284,0
1099,2019-02-27 19:00:00,15.86,90.4,110.9,3.716,0.7000000000000028,0
1100,2019-02-27 20:00:00,16.1,90.4,111.6,4.119,0.6999999999999886,0
1101,2019-02-27 21:00:00,15.86,90.1,112.1,2.7739999999999996,0.5,0
1102,2019-02-27 22:00:00,15.86,89.6,112.7,4.859,0.6000000000000085,0
1103,2019-02-27 23:00:00,16.23,90.4,110.6,4.792,-2.1000000000000085,0
1104,2019-02-28 00:00:00,16.23,90.2,113.2,5.195,2.6000000000000085,0
1105,2019-02-28 01:00:00,16.84,90.0,113.2,4.926,0.0,0
1106,2019-02-28 02:00:00,16.84,88.8,113.2,4.792,0.0,0
1107,2019-02-28 03:00:00,15.86,87.4,113.0,4.657,-0.20000000000000284,0
1108,2019-02-28 04:00:00,15.61,88.1,112.9,4.657,-0.09999999999999432,0
1109,2019-02-28 05:00:00,13.65,87.7,112.9,4.921,0.0,0
1110,2019-02-28 06:00:00,13.42,89.4,112.8,4.916,-0.10000000000000853,0
1111,2019-02-28 07:00:00,13.29,87.9,112.7,4.916,-0.09999999999999432,0
1112,2019-02-28 08:00:00,19.57,84.1,112.7,4.916,0.0,0
1113,2019-02-28 09:00:00,17.71,83.5,112.4,4.654,-0.29999999999999716,0
1114,2019-02-28 10:00:00,20.41,78.13,112.1,4.119,-0.30000000000001137,0
1115,2019-02-28 11:00:00,20.4,77.5,111.8,3.72,-0.29999999999999716,0
1116,2019-02-28 12:00:00,23.96,68.13,111.7,4.262,-0.09999999999999432,0
1117,2019-02-28 13:00:00,25.78,64.28,110.1,4.544,-1.6000000000000085,0
1118,2019-02-28 14:00:00,25.73,68.26,111.0,4.7,0.9000000000000057,0
1119,2019-02-28 15:00:00,25.01,76.33,111.1,4.828,0.09999999999999432,0
1120,2019-02-28 16:00:00,24.17,73.55,111.0,4.684,-0.09999999999999432,0
1121,2019-02-28 17:00:00,23.2,78.35,111.2,4.678,0.20000000000000284,0
1122,2019-02-28 18:00:00,21.25,79.06,111.3,4.668,0.09999999999999432,0
1123,2019-02-28 19:00:00,20.64,80.6,111.0,4.663,-0.29999999999999716,0
1124,2019-02-28 20:00:00,19.05,85.1,111.0,4.5280000000000005,0.0,0
1125,2019-02-28 21:00:00,20.28,82.8,110.5,4.5280000000000005,-0.5,0
1126,2019-02-28 22:00:00,19.54,85.4,110.0,4.461,-0.5,0
1127,2019-02-28 23:00:00,20.15,82.7,110.4,4.5280000000000005,0.4000000000000057,0
1128,2019-03-01 00:00:00,32.25,99.9,72.2,8.6,-38.2,-1
1129,2019-03-01 01:00:00,32.74,99.9,73.14,8.46,0.9399999999999977,0
1130,2019-03-01 02:00:00,33.11,99.8,72.13,8.33,-1.0100000000000051,0
1131,2019-03-01 03:00:00,35.07,100.0,70.19,8.06,-1.9399999999999977,0
1132,2019-03-01 04:00:00,35.07,99.8,70.32,7.9239999999999995,0.12999999999999545,0
1133,2019-03-01 05:00:00,34.83,99.9,70.59,7.857,0.27000000000001023,0
1134,2019-03-01 06:00:00,35.07,99.9,70.19,7.79,-0.4000000000000057,0
1135,2019-03-01 07:00:00,35.32,99.8,70.52,7.655,0.3299999999999983,0
1136,2019-03-01 08:00:00,35.32,99.9,69.52,7.655,-1.0,0
1137,2019-03-01 09:00:00,35.81,99.9,69.85,7.521,0.3299999999999983,0
1138,2019-03-01 10:00:00,35.92,99.9,67.59,7.525,-2.259999999999991,0
1139,2019-03-01 11:00:00,37.02,99.9,68.33,7.257000000000001,0.7399999999999949,0
1140,2019-03-01 12:00:00,36.65,100.0,67.53,7.257999999999999,-0.7999999999999972,0
1141,2019-03-01 13:00:00,36.16,99.9,68.2,7.124,0.6700000000000017,0
1142,2019-03-01 14:00:00,35.3,100.0,68.21,6.857,0.009999999999990905,0
1143,2019-03-01 15:00:00,35.79,99.8,67.53,6.855,-0.6799999999999926,0
1144,2019-03-01 16:00:00,34.82,99.8,68.59,6.785,1.0600000000000023,0
1145,2019-03-01 17:00:00,34.7,100.0,68.31,6.782,-0.28000000000000114,0
1146,2019-03-01 18:00:00,34.21,99.9,68.58,6.715,0.269999999999996,0
1147,2019-03-01 19:00:00,34.58,99.9,68.84,6.782,0.2600000000000051,0
1148,2019-03-01 20:00:00,34.58,100.0,68.78,6.715,-0.060000000000002274,0
1149,2019-03-01 21:00:00,34.58,99.9,68.84,6.715,0.060000000000002274,0
1150,2019-03-01 22:00:00,33.84,99.9,68.78,6.581,-0.060000000000002274,0
1151,2019-03-01 23:00:00,33.23,99.3,68.98,6.715,0.20000000000000284,0
1152,2019-03-02 00:00:00,23.81,95.7,86.1,19.06,17.11999999999999,0
1153,2019-03-02 01:00:00,24.06,95.2,85.5,18.93,-0.5999999999999943,0
1154,2019-03-02 02:00:00,23.32,95.0,87.2,19.06,1.7000000000000028,0
1155,2019-03-02 03:00:00,23.69,94.7,87.2,19.06,0.0,0
1156,2019-03-02 04:00:00,23.69,94.2,87.2,19.06,0.0,0
1157,2019-03-02 05:00:00,23.57,93.9,87.2,19.06,0.0,0
1158,2019-03-02 06:00:00,23.2,94.7,87.2,19.06,0.0,0
1159,2019-03-02 07:00:00,23.08,93.6,87.4,19.2,0.20000000000000284,0
1160,2019-03-02 08:00:00,22.83,94.2,86.9,19.19,-0.5,0
1161,2019-03-02 09:00:00,22.71,93.7,87.7,19.33,0.7999999999999972,0
1162,2019-03-02 10:00:00,21.98,91.5,87.5,19.33,-0.20000000000000284,0
1163,2019-03-02 11:00:00,22.59,90.8,87.3,19.33,-0.20000000000000284,0
1164,2019-03-02 12:00:00,22.58,90.6,87.4,19.2,0.10000000000000853,0
1165,2019-03-02 13:00:00,22.58,89.4,86.9,19.2,-0.5,0
1166,2019-03-02 14:00:00,22.46,89.9,86.8,19.33,-0.10000000000000853,0
1167,2019-03-02 15:00:00,22.34,88.2,86.7,19.2,-0.09999999999999432,0
1168,2019-03-02 16:00:00,22.46,90.8,86.4,19.06,-0.29999999999999716,0
1169,2019-03-02 17:00:00,21.36,91.2,84.3,19.06,-2.1000000000000085,0
1170,2019-03-02 18:00:00,21.0,92.1,85.1,19.33,0.7999999999999972,0
1171,2019-03-02 19:00:00,20.39,92.2,85.1,19.33,0.0,0
1172,2019-03-02 20:00:00,20.15,91.8,85.8,19.19,0.7000000000000028,0
1173,2019-03-02 21:00:00,19.91,92.3,85.2,19.32,-0.5999999999999943,0
1174,2019-03-02 22:00:00,20.4,92.9,86.7,19.46,1.5,0
1175,2019-03-02 23:00:00,20.15,92.5,84.5,19.59,-2.200000000000003,0
1176,2019-03-03 00:00:00,12.07,86.5,108.4,3.968,23.900000000000006,0
1177,2019-03-03 01:00:00,11.58,87.1,108.3,3.968,-0.10000000000000853,0
1178,2019-03-03 02:00:00,11.95,89.0,108.0,3.968,-0.29999999999999716,0
1179,2019-03-03 03:00:00,12.19,88.2,107.9,3.969,-0.09999999999999432,0
1180,2019-03-03 04:00:00,11.7,87.9,107.7,3.835,-0.20000000000000284,0
1181,2019-03-03 05:00:00,11.09,88.2,107.7,3.968,0.0,0
1182,2019-03-03 06:00:00,10.47,87.3,107.7,3.968,0.0,0
1183,2019-03-03 07:00:00,9.61,87.0,107.6,3.83,-0.10000000000000853,0
1184,2019-03-03 08:00:00,9.12,87.2,107.4,3.8280000000000003,-0.19999999999998863,0
1185,2019-03-03 09:00:00,10.11,86.0,107.4,3.8280000000000003,0.0,0
1186,2019-03-03 10:00:00,12.07,79.26,107.2,3.8339999999999996,-0.20000000000000284,0
1187,2019-03-03 11:00:00,13.77,73.75,107.2,3.715,0.0,0
1188,2019-03-03 12:00:00,13.52,72.11,107.1,3.985,-0.10000000000000853,0
1189,2019-03-03 13:00:00,14.99,67.25,106.3,3.722,-0.7999999999999972,0
1190,2019-03-03 14:00:00,14.59,70.83,106.9,3.872,0.6000000000000085,0
1191,2019-03-03 15:00:00,14.12,69.9,107.3,3.861,0.3999999999999915,0
1192,2019-03-03 16:00:00,12.41,71.84,107.3,3.85,0.0,0
1193,2019-03-03 17:00:00,11.2,74.05,107.2,3.839,-0.09999999999999432,0
1194,2019-03-03 18:00:00,9.12,75.77,107.3,3.8339999999999996,0.09999999999999432,0
1195,2019-03-03 19:00:00,8.02,77.5,107.3,3.8280000000000003,0.0,0
1196,2019-03-03 20:00:00,7.774,74.08,107.2,3.9610000000000003,-0.09999999999999432,0
1197,2019-03-03 21:00:00,6.4270000000000005,67.73,107.0,3.821,-0.20000000000000284,0
1198,2019-03-03 22:00:00,6.309,64.32,107.3,3.952,0.29999999999999716,0
1199,2019-03-03 23:00:00,6.186,64.39,107.3,3.951,0.0,0
1200,2019-03-04 00:00:00,36.64,76.36,94.0,494.7,-13.299999999999997,0
1201,2019-03-04 01:00:00,35.55,82.3,94.1,474.0,0.09999999999999432,0
1202,2019-03-04 02:00:00,34.58,88.0,94.4,464.3,0.30000000000001137,0
1203,2019-03-04 03:00:00,34.09,94.3,94.1,374.4,-0.30000000000001137,0
1204,2019-03-04 04:00:00,33.72,95.8,94.1,263.6,0.0,0
1205,2019-03-04 05:00:00,34.46,96.9,94.1,240.5,0.0,0
1206,2019-03-04 06:00:00,35.32,99.8,94.1,213.6,0.0,0
1207,2019-03-04 07:00:00,34.46,99.9,94.1,216.5,0.0,0
1208,2019-03-04 08:00:00,35.32,99.9,94.1,218.2,0.0,0
1209,2019-03-04 09:00:00,36.16,99.9,93.6,287.7,-0.5,0
1210,2019-03-04 10:00:00,37.01,96.8,93.3,311.8,-0.29999999999999716,0
1211,2019-03-04 11:00:00,37.13,96.4,93.3,390.5,0.0,0
1212,2019-03-04 12:00:00,36.89,99.9,93.5,362.0,0.20000000000000284,0
1213,2019-03-04 13:00:00,35.76,94.9,93.1,370.7,-0.4000000000000057,0
1214,2019-03-04 14:00:00,35.41,96.8,92.8,369.0,-0.29999999999999716,0
1215,2019-03-04 15:00:00,34.43,95.8,92.9,341.0,0.10000000000000853,0
1216,2019-03-04 16:00:00,33.34,97.1,93.2,300.3,0.29999999999999716,0
1217,2019-03-04 17:00:00,32.61,99.9,93.2,216.8,0.0,0
1218,2019-03-04 18:00:00,32.37,99.9,93.0,203.1,-0.20000000000000284,0
1219,2019-03-04 19:00:00,31.88,99.9,93.2,200.2,0.20000000000000284,0
1220,2019-03-04 20:00:00,31.88,99.9,93.4,197.7,0.20000000000000284,0
1221,2019-03-04 21:00:00,31.63,99.9,92.6,208.9,-0.8000000000000114,0
1222,2019-03-04 22:00:00,31.51,99.9,93.4,202.8,0.8000000000000114,0
1223,2019-03-04 23:00:00,31.14,99.9,92.5,223.8,-0.9000000000000057,0
1224,2019-03-05 00:00:00,32.12,91.6,91.9,-7999.0,-0.5999999999999943,0
1225,2019-03-05 01:00:00,32.25,91.0,92.0,-7999.0,0.09999999999999432,0
1226,2019-03-05 02:00:00,32.12,92.5,91.9,-7999.0,-0.09999999999999432,0
1227,2019-03-05 03:00:00,32.37,91.5,91.9,-7999.0,0.0,0
1228,2019-03-05 04:00:00,32.12,93.9,91.9,-7999.0,0.0,0
1229,2019-03-05 05:00:00,31.88,95.3,91.9,-7999.0,0.0,0
1230,2019-03-05 06:00:00,32.0,98.6,91.9,-7999.0,0.0,0
1231,2019-03-05 07:00:00,32.25,99.9,91.9,-7999.0,0.0,0
1232,2019-03-05 08:00:00,34.46,93.8,91.8,-7999.0,-0.10000000000000853,0
1233,2019-03-05 09:00:00,35.67,87.6,91.6,-7999.0,-0.20000000000000284,0
1234,2019-03-05 10:00:00,36.03,91.1,91.3,-7999.0,-0.29999999999999716,0
1235,2019-03-05 11:00:00,38.36,82.2,91.2,-7999.0,-0.09999999999999432,0
1236,2019-03-05 12:00:00,40.67,73.4,91.2,-7999.0,0.0,0
1237,2019-03-05 13:00:00,41.9,70.19,90.7,-7999.0,-0.5,0
1238,2019-03-05 14:00:00,43.21,66.75,91.0,-7999.0,0.29999999999999716,0
1239,2019-03-05 15:00:00,44.19,63.82,90.6,-7999.0,-0.4000000000000057,0
1240,2019-03-05 16:00:00,41.13,71.39,90.6,-7999.0,0.0,0
1241,2019-03-05 17:00:00,38.83,77.97,90.7,-7999.0,0.10000000000000853,0
1242,2019-03-05 18:00:00,37.6,80.4,91.0,336.5,0.29999999999999716,0
1243,2019-03-05 19:00:00,36.52,84.4,90.9,361.0,-0.09999999999999432,0
1244,2019-03-05 20:00:00,35.54,86.1,91.2,365.8,0.29999999999999716,0
1245,2019-03-05 21:00:00,35.19,88.7,91.1,368.2,-0.10000000000000853,0
1246,2019-03-05 22:00:00,35.19,93.0,91.0,369.3,-0.09999999999999432,0
1247,2019-03-05 23:00:00,35.07,94.0,91.1,370.6,0.09999999999999432,0
1248,2019-03-06 00:00:00,46.53,94.2,33.03,-7999.0,-58.06999999999999,-1
1249,2019-03-06 01:00:00,44.08,97.5,32.76,-7999.0,-0.2700000000000031,0
1250,2019-03-06 02:00:00,40.42,97.3,32.7,-7999.0,-0.05999999999999517,0
1251,2019-03-06 03:00:00,39.32,90.8,32.76,-7999.0,0.05999999999999517,0
1252,2019-03-06 04:00:00,38.73,87.3,33.18,-7999.0,0.4200000000000017,0
1253,2019-03-06 05:00:00,37.99,90.2,33.17,-7999.0,-0.00999999999999801,0
1254,2019-03-06 06:00:00,38.61,90.2,31.96,-7999.0,-1.2100000000000009,0
1255,2019-03-06 07:00:00,38.85,88.5,32.77,-7999.0,0.8100000000000023,0
1256,2019-03-06 08:00:00,42.03,75.32,32.67,-7999.0,-0.10000000000000142,0
1257,2019-03-06 09:00:00,44.11,70.87,33.1,-7999.0,0.4299999999999997,0
1258,2019-03-06 10:00:00,46.53,67.92,29.94,-7999.0,-3.16,0
1259,2019-03-06 11:00:00,50.18,61.21,31.88,-7999.0,1.9399999999999977,0
1260,2019-03-06 12:00:00,50.4,59.63,32.08,-7999.0,0.1999999999999993,0
1261,2019-03-06 13:00:00,51.75,56.22,31.41,-7999.0,-0.6699999999999982,0
1262,2019-03-06 14:00:00,51.62,53.35,31.36,-7999.0,-0.05000000000000071,0
1263,2019-03-06 15:00:00,51.5,53.15,31.41,-7999.0,0.05000000000000071,0
1264,2019-03-06 16:00:00,52.14,52.14,30.9,-7999.0,-0.5100000000000016,0
1265,2019-03-06 17:00:00,49.82,52.69,32.02,-7999.0,1.1200000000000045,0
1266,2019-03-06 18:00:00,47.38,57.88,31.98,-7999.0,-0.0400000000000027,0
1267,2019-03-06 19:00:00,44.45,66.14,32.09,-7999.0,0.11000000000000298,0
1268,2019-03-06 20:00:00,41.28,79.26,31.89,-7999.0,-0.20000000000000284,0
1269,2019-03-06 21:00:00,39.57,84.9,31.6,-7999.0,-0.28999999999999915,0
1270,2019-03-06 22:00:00,38.36,89.4,31.36,-7999.0,-0.240000000000002,0
1271,2019-03-06 23:00:00,38.49,93.2,31.83,-7999.0,0.46999999999999886,0
1272,2019-03-13 00:00:00,22.58,93.2,110.6,35.4,78.77,0
1273,2019-03-13 01:00:00,22.35,94.8,110.0,13.41,-0.5999999999999943,0
1274,2019-03-13 02:00:00,21.86,92.4,110.9,13.95,0.9000000000000057,0
1275,2019-03-13 03:00:00,22.23,94.1,111.5,13.81,0.5999999999999943,0
1276,2019-03-13 04:00:00,22.36,93.6,111.7,13.95,0.20000000000000284,0
1277,2019-03-13 05:00:00,21.87,92.0,111.6,13.81,-0.10000000000000853,0
1278,2019-03-13 06:00:00,21.25,93.0,111.5,13.81,-0.09999999999999432,0
1279,2019-03-13 07:00:00,21.62,94.4,110.9,13.54,-0.5999999999999943,0
1280,2019-03-13 08:00:00,22.48,92.0,110.9,13.27,0.0,0
1281,2019-03-13 09:00:00,23.83,90.7,110.8,13.41,-0.10000000000000853,0
1282,2019-03-13 10:00:00,26.52,85.1,110.3,13.55,-0.5,0
1283,2019-03-13 11:00:00,27.95,79.8,110.4,13.57,0.10000000000000853,0
1284,2019-03-13 12:00:00,27.45,82.1,110.5,13.57,0.09999999999999432,0
1285,2019-03-13 13:00:00,28.42,79.92,110.2,13.57,-0.29999999999999716,0
1286,2019-03-13 14:00:00,29.27,81.4,110.2,13.57,0.0,0
1287,2019-03-13 15:00:00,28.18,85.9,110.2,13.57,0.0,0
1288,2019-03-13 16:00:00,27.82,85.1,110.2,13.57,0.0,0
1289,2019-03-13 17:00:00,28.31,80.3,110.0,35.26,-0.20000000000000284,0
1290,2019-03-13 18:00:00,25.63,87.1,110.3,13.43,0.29999999999999716,0
1291,2019-03-13 19:00:00,23.44,90.5,110.4,13.28,0.10000000000000853,0
1292,2019-03-13 20:00:00,22.47,93.7,110.4,13.28,0.0,0
1293,2019-03-13 21:00:00,22.6,92.0,110.2,13.14,-0.20000000000000284,0
1294,2019-03-13 22:00:00,22.11,93.0,110.2,13.14,0.0,0
1295,2019-03-13 23:00:00,22.24,89.2,110.2,13.14,0.0,0
1296,2019-03-14 00:00:00,21.99,89.5,110.0,13.14,-0.20000000000000284,0
1297,2019-03-14 01:00:00,22.61,84.5,110.1,13.0,0.09999999999999432,0
1298,2019-03-14 02:00:00,22.36,85.2,110.1,13.0,0.0,0
1299,2019-03-14 03:00:00,22.36,90.1,110.2,13.0,0.10000000000000853,0
1300,2019-03-14 04:00:00,23.22,89.0,110.0,13.01,-0.20000000000000284,0
1301,2019-03-14 05:00:00,23.1,86.6,110.0,13.01,0.0,0
1302,2019-03-14 06:00:00,23.46,78.72,110.0,12.87,0.0,0
1303,2019-03-14 07:00:00,23.96,80.9,109.9,12.74,-0.09999999999999432,0
1304,2019-03-14 08:00:00,26.15,76.98,109.8,12.74,-0.10000000000000853,0
1305,2019-03-14 09:00:00,29.59,55.33,109.7,35.26,-0.09999999999999432,0
1306,2019-03-14 10:00:00,31.76,54.54,109.5,35.26,-0.20000000000000284,0
1307,2019-03-14 11:00:00,32.72,56.85,109.3,35.26,-0.20000000000000284,0
1308,2019-03-14 12:00:00,35.17,62.85,109.0,35.26,-0.29999999999999716,0
1309,2019-03-14 13:00:00,34.77,69.58,109.1,35.26,0.09999999999999432,0
1310,2019-03-14 14:00:00,36.25,68.35,108.8,35.26,-0.29999999999999716,0
1311,2019-03-14 15:00:00,36.62,72.24,108.7,35.4,-0.09999999999999432,0
1312,2019-03-14 16:00:00,34.16,78.24,108.7,35.4,0.0,0
1313,2019-03-14 17:00:00,33.33,84.7,108.6,35.4,-0.10000000000000853,0
1314,2019-03-14 18:00:00,31.49,86.2,108.8,35.4,0.20000000000000284,0
1315,2019-03-14 19:00:00,30.53,88.1,108.7,35.66,-0.09999999999999432,0
1316,2019-03-14 20:00:00,29.67,89.2,108.9,35.4,0.20000000000000284,0
1317,2019-03-14 21:00:00,28.21,93.1,108.7,35.46,-0.20000000000000284,0
1318,2019-03-14 22:00:00,28.46,93.2,108.7,0.792,0.0,0
1319,2019-03-14 23:00:00,28.95,90.3,108.6,0.792,-0.10000000000000853,0
1320,2019-03-15 00:00:00,29.2,86.3,108.3,0.792,-0.29999999999999716,0
